id,nome,tipo_edificio,coord_X,coord_Y,capienza
5495,Giardino Santa Maria alla Fontana,park,4011529.6675100387,1176397.5893810017,150
5496,Largo Antonio Balestra,park,4006387.3610622515,1170123.502092841,150
5497,Park,park,4005142.9429765614,1171085.8417552223,150
5498,Park,park,4005831.506271841,1170022.1548327294,150
5499,Park,park,4004966.7436687816,1170649.270901468,150
5500,Parco di Villa Scheibler,park,4015247.5412075375,1169832.6815198779,150
5501,Park,park,4004129.444554794,1171674.693271412,150
5502,Giardino Cesare Pagani,park,4012947.7625524495,1175363.0817149095,150
5503,Park,park,4009251.7462518355,1176490.348849354,150
5504,Park,park,4014909.7874306776,1178859.9092486592,150
5505,Park,park,4013388.9188329745,1177193.2321164606,150
5506,Park,park,4012954.6421335894,1177089.000663727,150
5507,Piazzale Lugano,park,4012320.9167580665,1173665.9737332987,150
5508,Park,park,4014131.03480423,1174130.5635219566,150
5509,Giardino Marisa Bellisario,park,4010659.47620669,1182811.220067221,150
5510,Giardino Carlo Buonantuono e Carlo Tumminello,park,4010076.2945925537,1182222.1699653931,150
5511,Park,park,4012141.939365987,1172021.4509149042,150
5512,Park,park,4012453.9850282734,1171482.9333083967,150
5513,Park,park,4012330.3028853177,1172564.648635594,150
5514,Park,park,4009429.605377499,1170968.6309411405,150
5515,Piazzale Brescia,park,4009301.6088713706,1170700.2110235104,150
5516,Park,park,4012941.96580588,1177762.7918041851,150
5517,Giardino Luigi Cazzetta,park,4008563.5630851355,1181676.7006369368,150
5518,Giardino Luigi Cazzetta,park,4008420.411942273,1181668.4376227034,150
5519,Giardino Teresa Pomodoro,park,4009431.8756519505,1180963.4908279374,150
5520,Park,park,4012972.3084113663,1177460.8412531847,150
5521,Park,park,4014341.3125512023,1178779.351645855,150
5522,Parco delle Favole,park,4014285.2322155666,1175536.868923055,150
5523,Park,park,4007897.7066558306,1170297.532151978,150
5524,Park,park,4007886.290899344,1170405.9380562613,150
5525,Park,park,4006388.5172228944,1177919.9450622268,150
5526,Park,park,4005723.0195063944,1169895.9487236964,150
5527,Piazzale Selinunte,park,4009508.9357403824,1169774.945664901,150
5528,Park,park,4009981.2093589143,1169858.4576011267,150
5529,Park,park,4009928.8959842045,1170003.978952566,150
5530,Park,park,4008391.4072918463,1171639.9254169096,150
5531,Park,park,4012569.4560191734,1167453.5535913585,150
5532,Giardino Attilio Rossi,park,4006923.4255076232,1174739.6868855935,150
5533,Park,park,4010273.564601512,1170299.192015634,150
5534,Park,park,4010397.7449644846,1170467.8306778534,150
5535,Park,park,4010446.8301694677,1170683.810860986,150
5536,Park,park,4013509.1733020237,1166355.6271714303,150
5537,Parco Travaglia,park,4005600.909911595,1165364.8072042905,150
5538,Giardino della Villa Belgiojoso Bonaparte,park,4008610.820898461,1177601.718078295,150
5539,Park,park,4012201.0494234227,1183551.523347183,150
5540,Park,park,4012188.77603958,1183541.2516839548,150
5541,Parco Guido Galli,park,4006091.6828177855,1182541.4195026252,150
5542,Park,park,4004166.6798908813,1178635.2506352498,150
5543,Park,park,4004609.486843949,1178746.0533214083,150
5544,Park,park,4007111.5388824935,1178225.9012589813,150
5545,Park,park,4011199.940898325,1176637.9711234968,150
5546,Park,park,4009813.980958137,1165711.9999555596,150
5547,Parco degli scaloni,park,4009706.9857011545,1165788.0671570136,150
5548,Bosco in città,park,4011740.690881178,1163630.4124847413,150
5549,Giardino Angelo Poletti,park,4013430.5055310824,1165067.7526585937,150
5550,Park,park,4007550.612776454,1177064.3478617033,150
5551,Park,park,4010614.807813548,1165206.4254279514,150
5552,Parco Francesco di Cataldo,park,4013488.8966428307,1182297.7572651955,150
5553,Park,park,4013231.816553356,1182189.8679463686,150
5554,Park,park,4013720.8531647646,1182207.0394365608,150
5555,Park,park,4010497.062053866,1179290.9528767879,150
5556,Giardini Giovanni Falcone Paolo Borsellino,park,4009643.4499772615,1178853.3285075198,150
5557,Giardini Giovanni Falcone Paolo Borsellino,park,4009517.7417620136,1178628.7885821403,150
5558,Park,park,4007325.7269622376,1180226.7742203048,150
5559,Park,park,4007194.4617209076,1180253.9251939657,150
5560,Park,park,4007884.6602876303,1181573.5651222137,150
5561,Park,park,4008062.7085368233,1182915.8039973231,150
5562,Piazzale Susa,park,4007973.312365551,1180780.2393197198,150
5563,Park,park,4008137.2143597845,1181103.7197296994,150
5564,Park,park,4007984.6802601567,1179771.0798751302,150
5565,Park,park,4014557.6579884165,1179204.119513693,150
5566,Parco Nicolò Savarino,park,4012280.5203574887,1175052.5699079686,150
5567,Giardino di via Porro e viale Jenner,park,4012053.505662716,1175467.775774932,150
5568,Park,park,4006392.8498525997,1172052.792281838,150
5569,Park,park,4005080.1077334387,1172250.4020970643,150
5570,Parco Martesana,park,4012314.182645058,1181848.4012776264,150
5571,Parco di Villa Finzi,park,4012414.528334278,1180465.4786993242,150
