id,nome,tipo_edificio,coord_X,coord_Y,capienza
6253,Lidl,supermarket,4005817.405109405,1171777.899982429,50
6254,Esselunga di Piazza Ovidio,supermarket,4006443.784042023,1183069.7891142317,50
6255,Conad Bovisasca,supermarket,4014760.7120310096,1172528.2539367708,50
6256,Esselunga di via Rubattino,supermarket,4008866.6335086743,1183943.523575273,50
6257,Esselunga,supermarket,4013825.2206909214,1170326.416408347,50
6258,Simply,supermarket,4009135.2354848906,1168525.8468338645,50
6259,Mercato Comunale,supermarket,4009374.6544937054,1169802.874194409,50
6260,Esselunga di Via Novara,supermarket,4009702.4456862016,1167678.07658788,50
6261,Esselunga di Buccinasco,supermarket,4004849.9079916403,1167236.1120826004,50
6262,Ragno,clothes,4004749.7804209837,1162197.788288455,30
6263,Esselunga di Via Solari,supermarket,4006970.9692054274,1172666.3102866246,50
6264,Supermarket,supermarket,4005715.258183497,1167048.0942728196,50
6265,Esselunga,supermarket,4007855.959592475,1171954.3971017494,50
6266,U2,supermarket,4010917.060898251,1188946.8199838733,50
6267,Esselunga,supermarket,4012163.6545596365,1177541.5395355327,50
6268,Carrefour,supermarket,4007575.1904356014,1181470.3229845567,50
6269,In'S mercato,supermarket,4011137.3137448686,1181568.6010479056,50
6270,Esselunga,supermarket,4010366.8971419795,1186849.3477305844,50
6271,Carrefour Market,supermarket,4012304.1063681557,1181012.7739204085,50
6272,Esselunga,supermarket,4014519.90839838,1178765.533181225,50
6273,LIDL,supermarket,4012319.174055108,1176621.88505417,50
6274,Esselunga,supermarket,4012494.500830401,1160802.276547043,50
6275,Lidl,supermarket,4002689.099489908,1185681.9967003155,50
6276,Penny Market,supermarket,4011782.101295276,1182598.097621121,50
6277,Esselunga di Via Feltre,supermarket,4010624.6596634313,1183172.3524765156,50
6278,Eurospin,supermarket,4010612.616328139,1189094.1084473855,50
6279,Centro Commerciale Tre Castelli,supermarket,4005536.306903079,1169196.9049652184,50
6280,Esselunga di Viale Vigliani,supermarket,4010436.5450080414,1170967.9192263791,50
6281,Esselunga,supermarket,4014185.159422679,1174957.1918363099,50
6282,Carrefour Market,supermarket,4007353.5470513203,1169432.5253673736,50
6283,Carrefour Market,supermarket,4004756.578853301,1171967.8902843767,50
6284,Carrefour Market,supermarket,4004077.0074771666,1173480.2004484544,50
6285,Carrefour Express,supermarket,4013140.7576666484,1165823.656233935,50
6286,Esselunga di Via Ripamonti,supermarket,4005093.8593174834,1177258.1914204399,50
6287,Conad,supermarket,4004087.068180617,1178157.515456275,50
6288,Esselunga,supermarket,4012283.986863558,1175680.7965861307,50
6289,Pam,supermarket,4007228.3534629727,1170903.2778459217,50
6290,Lidl,supermarket,4005762.4871148276,1172451.7343786443,50
6291,Carrefour Market,supermarket,4004613.58855427,1179813.4785771777,50
6292,Esselunga sottocasa Pezzotti,supermarket,4004758.3271386833,1175364.4342557888,50
6293,Lidl,supermarket,4004548.5223094965,1177603.7937452155,50
6294,Coop,supermarket,4001814.216164526,1190869.2887162678,50
6295,Carrefour Market,supermarket,4008344.204158638,1165160.7605590387,50
6296,Conad,supermarket,4012137.082275617,1173456.7743499002,50
6297,Esselunga,supermarket,4010910.4646789995,1173535.663680414,50
6298,Coop,supermarket,4010605.480511412,1163546.9004479686,50
6299,Carrefour Market,supermarket,4003965.5406695455,1179439.5141394227,50
6300,Lidl,supermarket,4009302.3670102647,1183150.8964333439,50
6301,Kiabi,clothes,4004777.602952114,1161679.4995272618,30
6302,Esselunga SottoCasa,supermarket,4012527.400099204,1172198.3984602157,50
6303,Dpiù discount,supermarket,4006030.6245592823,1163369.3660010793,50
6304,Il Gigante,supermarket,4006518.5610409346,1163556.3963172429,50
6305,Esselunga,supermarket,4007521.938010541,1173616.527860632,50
6306,Coop,supermarket,4014470.54461188,1177283.9266669091,50
6307,Penny Market,supermarket,4003930.690123558,1166472.4694212321,50
6308,Conad,supermarket,4012270.167885396,1183338.3591658224,50
6309,Carrefour Market,supermarket,4008662.712832397,1164187.7933548253,50
6310,Mercato comunale,supermarket,4004093.1989670666,1174527.8604210843,50
6311,Penny Market,supermarket,4005089.6270540324,1173115.512191249,50
6312,Maxi Simply,supermarket,4013189.1003380497,1182099.8240959845,50
6313,Carrefour Market,supermarket,4012603.8442213503,1168420.9903314803,50
6314,MD,supermarket,4015352.70979316,1170183.8218230957,50
6315,Esselunga,supermarket,4002540.1082040183,1174337.007250557,50
6316,Carrefour Market,supermarket,4003923.197101464,1177589.506331039,50
6317,Iperdì,supermarket,4004199.555372945,1160208.052028081,50
6318,Conbipel,clothes,4004712.150999547,1161225.6650181753,30
6319,Cash&Carry Alta Sfera,supermarket,4009630.6591228833,1185674.8997355462,50
6320,Carrefour Market,supermarket,4004840.6937963422,1183037.2415426772,50
6321,Esselunga,supermarket,4006928.6194819375,1180229.3316954747,50
6322,Coop di Via Fratelli Zoia,supermarket,4009602.083192102,1166116.714933884,50
6323,Future Food District,supermarket,4015637.77011916,1166135.4623412914,50
6324,Esselunga,supermarket,4013488.3558568214,1183854.0762750555,50
6325,Carefour Express,supermarket,4004642.5022264672,1171536.098118936,50
6326,Conad City,supermarket,4005356.412677074,1171506.9321405867,50
6327,Eurospin,supermarket,4008019.0957294097,1164515.2735593815,50
6328,Carrefour Express,supermarket,4005551.891658532,1170848.7216400688,50
6329,Bio C Bon,supermarket,4006746.1824891223,1172410.6367729418,50
6330,LD Market,supermarket,4007661.0253877216,1181942.1940758887,50
6331,Punto Simply,supermarket,4005935.3052829616,1179870.7834182822,50
6332,OVS,clothes,4013639.993963526,1183880.001516783,30
6333,Sigma,supermarket,4012624.0640038955,1188918.8201836753,50
6334,Supermarket,supermarket,4013936.799044241,1165542.4886386506,50
6335,Farmacia Comunale,pharmacy,4003297.7808748083,1167177.242840728,10
6336,Conad,supermarket,4013557.0207925653,1168877.9581941878,50
6337,Carrefour Market,supermarket,4009329.758444929,1180983.591828158,50
6338,WheelUp,clothes,4004270.87652502,1160135.1131148518,30
6339,Penny,supermarket,4012950.165723758,1173981.826751514,50
6340,Nat&Bio,supermarket,4004509.2663405226,1160985.6717327957,50
6341,Simply Market,supermarket,4010994.2874559266,1180085.2370548535,50
6342,EuroSpin,supermarket,4003959.525909839,1159415.2054559123,50
6343,CZ Store,clothes,4003968.123931713,1159467.8041280285,30
6344,MD Discount,supermarket,4009381.6965574888,1189204.7599366102,50
6345,United Colors of Benetton,clothes,4005062.04727384,1162216.5995965996,30
6346,Sorelle Ramonda,clothes,4005086.368997775,1162238.2554977206,30
6347,Supermarket,supermarket,4005081.472145769,1162179.6002546235,50
6348,Supermarket,supermarket,4013354.046571443,1184280.0018006966,50
6349,Conad,supermarket,4012402.7518219217,1191169.0339050514,50
6350,Eurospin,supermarket,4010862.599888391,1193651.3419653408,50
6351,Ipercoop,supermarket,4015360.54599255,1172071.7229958414,50
6352,Piazza Italia,clothes,4015384.6853609583,1171955.5828275124,30
6353,Timberland - Napapijri,clothes,4015277.638708053,1171881.5173467866,30
6354,Levi's,clothes,4015285.3609346934,1171880.72671416,30
6355,Yamamay,clothes,4015296.596930958,1171879.6366153439,30
6356,Conbipel,clothes,4015312.9837033628,1171842.3364168697,30
6357,Z̈,clothes,4015303.1821594536,1171931.9942259844,30
6358,OVS,clothes,4004010.9634341435,1177538.5667763632,30
6359,Esselunga,supermarket,4004683.0240946026,1173267.1134164454,50
6360,Goldenpoint,clothes,4015389.1123238187,1171919.7413540846,30
6361,Osama,clothes,4015309.39264584,1171922.0165907808,30
6362,Conte of Florence,clothes,4015309.352866339,1171897.7043816382,30
6363,United Colors of Benetton,clothes,4015344.5215169904,1171894.1088248559,30
6364,Jennyfer,clothes,4015353.4146469217,1171893.222632462,30
6365,Miriade,clothes,4015362.312569291,1171892.2854978184,30
6366,Jack & Jones,clothes,4015380.100059123,1171890.5003797312,30
6367,Fiorella Rubino,clothes,4015397.777081345,1171905.7928837715,30
6368,Orlo Express,tailor,4015431.2799106534,1171933.9299995785,15
6369,Mirror,clothes,4015416.8251827867,1171908.1219897477,30
6370,Pharmacy,pharmacy,4015448.58725024,1171905.1829109094,10
6371,Desire,clothes,4015393.5379251414,1171855.2355964894,30
6372,Calzedonia,clothes,4015398.8451384734,1171871.318929406,30
6373,Intimissimi,clothes,4015409.650927788,1171870.1884156493,30
6374,Bershka,clothes,4015380.6509566135,1171810.290064924,30
6375,Cisalfa,clothes,4015416.833897514,1171896.341063124,30
6376,Sergent Major,clothes,4015376.064300676,1171855.174426603,30
6377,Guess,clothes,4015416.7809892944,1171921.7754132035,30
6378,Tally Weijl,clothes,4015416.811330011,1171908.1335364787,30
6379,Zuiki,clothes,4015347.3962915507,1171831.294893361,30
6380,Tommy Jeans,clothes,4015368.4716243213,1171882.8554393006,30
6381,Tezenis,clothes,4015386.9110827334,1171880.9259865526,30
6382,Caporiccio,clothes,4015382.2796588675,1171931.176672737,30
6383,Motivi,clothes,4015355.213367441,1171910.3639194504,30
6384,Anthony Morato,clothes,4015362.4729552283,1171941.1361390701,30
6385,Celio,clothes,4015376.4898211113,1171908.135711115,30
6386,Doppelgänger,clothes,4015329.901733934,1171924.8298313757,30
6387,Sonny Bono,clothes,4015288.8719533104,1171891.1936185504,30
6388,Nuvolari,clothes,4015288.8719533104,1171891.1936185504,30
6389,OVS,clothes,4015317.3774301275,1171834.4364799564,30
6390,Tigros,supermarket,4006565.390461739,1171116.2734061112,50
6391,Lidl,supermarket,4008369.9059821074,1165012.6581093022,50
6392,Aldi,supermarket,4010270.038264264,1186945.040090765,50
6393,A.F.M. COMUNALE N.14,pharmacy,4011904.493688298,1172537.6273807639,10
6394,dei Padri Fatebenefratelli,pharmacy,4007928.588910544,1174055.3441664567,10
6395,Oppezzo,pharmacy,4008757.873971274,1170898.0311648576,10
6396,Cerini,pharmacy,4008703.449012828,1174156.5870141622,10
6397,Sant'Anna,pharmacy,4009741.9716430595,1169508.6451933703,10
6398,San Matteo,pharmacy,4009559.2832368137,1169156.024687311,10
6399,Cenisio,pharmacy,4011024.365148493,1173723.5604000927,10
6400,Mac Mahon,pharmacy,4011402.3675936274,1173485.44972611,10
6401,Caneva,pharmacy,4011099.4436088726,1173100.6425348471,10
6402,Falqui,pharmacy,4012386.219772295,1177759.9596633483,10
6403,Pharmacy,pharmacy,4007797.174490932,1169599.328787024,10
6404,Pharmacy,pharmacy,4007596.2289409027,1169471.8089861777,10
6405,A.F.M. COMUNALE N.32,pharmacy,4011692.3717573406,1178544.532735987,10
6406,Pharmacy,pharmacy,4011520.5521751363,1178943.2240593985,10
6407,Comina,pharmacy,4012133.8998911963,1179375.2889116514,10
6408,Farmacia San Giovanni,pharmacy,4010892.7013271404,1177215.123408835,10
6409,Farmacia Comunale N.64,pharmacy,4012338.936335662,1178000.5139484392,10
6410,LIDL,supermarket,4006313.8616697816,1170127.0089026063,50
6411,Taddei,pharmacy,4012622.196895708,1177249.6401171018,10
6412,Pharmacy,pharmacy,4011013.2425611857,1176578.5955078083,10
6413,Comunale,pharmacy,4008867.1285512634,1180908.3234595398,10
6414,Farmacia Suzzani,pharmacy,4013083.1698687817,1177958.034371302,10
6415,U2,supermarket,4010227.3582339813,1183311.3088381896,50
6416,Iper Milano Portello,supermarket,4011657.2098036027,1171064.1510690001,50
6417,Varesina,pharmacy,4013070.368408691,1170687.5526245055,10
6418,Farmacia Roma,pharmacy,4005762.4740604847,1178259.3770407294,10
6419,Pam,supermarket,4006051.2222812404,1177296.310186387,50
6420,Farmacia Minerva,pharmacy,4005759.7706679082,1177896.3132548141,10
6421,Nuova Farmacia Beretta,pharmacy,4006101.3730383413,1177114.3547703503,10
6422,Carrefour Market,supermarket,4011139.297072158,1173690.4250760674,50
6423,Pam local,supermarket,4011251.489989187,1173551.4672871046,50
6424,Pharmacy,pharmacy,4008893.017125137,1169779.1317700546,10
6425,Farmacia Dottoressa Elisa Raviola,pharmacy,4009191.1233096123,1170139.3552060714,10
6426,A.F.M. Farmacia Comunale 74,pharmacy,4009636.4685082203,1170192.9881804902,10
6427,Lidl,supermarket,4008125.3008285,1171214.6973684654,50
6428,Farmacia Palmanova,pharmacy,4010722.098250029,1182757.028128648,10
6429,Rombon,pharmacy,4010039.385302595,1183187.830947947,10
6430,Santa Chiara,pharmacy,4010381.9814450853,1183331.9988544192,10
6431,Lloyds Farmacia,pharmacy,4010106.8597307988,1182211.6163591705,10
6432,Lloyds Farmacia,pharmacy,4010155.788259953,1181296.8221697847,10
6433,Pharmacy,pharmacy,4014260.3788397443,1177557.0435290877,10
6434,A.F.M. COMUNALE N.82,pharmacy,4011848.791881567,1182593.9726632726,10
6435,Gloria,pharmacy,4012115.683355867,1183114.825863244,10
6436,Punto SMA,supermarket,4006055.8674485683,1177892.539820116,50
6437,Farmacia Humanitas,pharmacy,4010638.4224647125,1177681.4470147681,10
6438,Lloyds Farmacia piazza R. Scolari,pharmacy,4012218.546553771,1165418.8475586968,10
6439,Mercato Comunale,supermarket,4003984.7902774354,1172587.920104108,50
6440,A.F.M. COMUNALE N.70,pharmacy,4004751.080989728,1172421.8967068722,10
6441,Farmacia Legnani,pharmacy,4008591.55397033,1173217.9601069912,10
6442,Sardegna,pharmacy,4008173.46861111,1171651.6558448288,10
6443,Santa Caterina,pharmacy,4007737.1412697895,1170845.47844992,10
6444,Farmacia Archinto,pharmacy,4010819.985794388,1176324.572870572,10
6445,Farmacia Wagner,pharmacy,4008692.7561252955,1172010.232942486,10
6446,punto SMA,supermarket,4008239.845692397,1172016.6090474909,50
6447,A.F.M. Comunale 75,pharmacy,4007673.110575597,1171867.4508792853,10
6448,Bovisa,pharmacy,4012921.571232342,1173662.1943454393,10
6449,PennyMarket,supermarket,4012720.099541761,1173721.0035098703,50
6450,Farmacia Barona,pharmacy,4004903.025526005,1171701.2124458386,10
6451,Moncucco,pharmacy,4005120.367904345,1173478.5409223593,10
6452,A.F.M. COMUNALE N.53,pharmacy,4005429.9826422893,1171553.2496370242,10
6453,Pharmacy,pharmacy,4006864.069597465,1170978.3878857014,10
6454,Farmacia Comunale n. 83,pharmacy,4013614.6139869243,1181485.1696401685,10
6455,Macchi,pharmacy,4012077.4372972003,1179665.7973187608,10
6456,Pharmacy,pharmacy,4002597.579927975,1185753.1498708471,10
6457,Farmacia Pesenti,pharmacy,4012832.6664837357,1175119.3101655513,10
6458,cavalli d.ssa Albertina,pharmacy,4013106.0374614387,1173394.5034527425,10
6459,Coni Zugna,pharmacy,4007065.911179892,1173867.5138149103,10
6460,Conad City,supermarket,4008787.1880763792,1172027.6307771807,50
6461,A.F.M. COMUNALE N.37,pharmacy,4007773.5287260613,1172236.1615615257,10
6462,Bolivar Internazionale,pharmacy,4007096.7361948374,1171512.2462012942,10
6463,A.F.M. COMUNALE N.25,pharmacy,4008400.623080854,1169112.4101971937,10
6464,Pam,supermarket,4008461.0201231935,1169092.9192349834,50
6465,Carrefour Market,supermarket,4011853.4817800163,1176198.218584314,50
6466,Nazionale,pharmacy,4006820.9618274607,1173907.139076427,10
6467,Calatafimi,pharmacy,4006377.097917077,1175761.4174271834,10
6468,Tadini,pharmacy,4008068.7068744334,1178540.1959865468,10
6469,Concordia,pharmacy,4008041.5394676025,1179024.6469847513,10
6470,Punto SMA,supermarket,4007988.8695160607,1179342.2205369677,50
6471,Italia,pharmacy,4007979.4825662663,1179473.0205252878,10
6472,Castelmorrone,pharmacy,4008165.193373331,1179671.4743341152,10
6473,Carrefour Market,supermarket,4007964.412409081,1180607.774637325,50
6474,Susa,pharmacy,4007855.659861724,1180727.2582350906,10
6475,Punto Simply,supermarket,4008760.354036558,1180167.1552799551,50
6476,Ambrosiana,pharmacy,4008667.408911465,1179627.9388912867,10
6477,Porta Genova,pharmacy,4006655.194845389,1173790.2693459326,10
6478,Canonica,pharmacy,4009895.343864474,1174630.1707682405,10
6479,Mariscotti,pharmacy,4010208.6516894964,1174187.6845671756,10
6480,A.F.M. Comunale N.22,pharmacy,4008146.550818292,1183654.0002783118,10
6481,Rossetto,pharmacy,4008546.824082282,1181712.9753765515,10
6482,San Martino,pharmacy,4009519.607279641,1183054.50138933,10
6483,Farmacia Fulvio Testi,pharmacy,4013726.8803498466,1178838.133735321,10
6484,Pharmacy,pharmacy,4014860.8191161747,1171394.884111801,10
6485,NaturaSI',supermarket,4008930.541953996,1168650.624746835,50
6486,Esselunga,supermarket,4009202.2815329125,1169395.5452376967,50
6487,PAM,supermarket,4007298.2866412336,1172363.2008904973,50
6488,Lloyds farmacia comunale 16,pharmacy,4014253.250435075,1178706.4461509774,10
6489,Bennet,supermarket,4007164.2727450007,1181098.028958436,50
6490,Farmacia Tolstoj,pharmacy,4006662.452816555,1171283.1575461798,10
6491,Pharmacy,pharmacy,4007039.92863095,1170998.6891373757,10
6492,Simply Market,supermarket,4006924.3454353707,1170311.493723249,50
6493,Pharmacy,pharmacy,4010192.1144838976,1175225.3321833329,10
6494,Farmacia Europea,pharmacy,4006591.089991616,1170004.6836425168,10
6495,Carrefour Express,supermarket,4009669.73303827,1178328.0203215776,50
6496,Farmacia Tibaldi,pharmacy,4005383.3999938634,1174814.478487121,10
6497,Farmacia Caiazzo,pharmacy,4010228.3359991782,1179161.4785211436,10
6498,Tonale,pharmacy,4010930.551579114,1178221.941202326,10
6499,Farmacia Farini,pharmacy,4011198.3730924106,1175878.898977438,10
6500,Auchan,supermarket,4007089.2885554116,1174473.316193945,50
6501,Prada,clothes,4007998.145476223,1176477.0576006076,30
6502,Dott. Mattalia,pharmacy,4007249.7364630573,1171796.539904507,10
6503,Carrefour Express,supermarket,4007540.42514099,1171657.299986013,50
6504,Corvetto,pharmacy,4004416.2919888482,1180550.7110050719,10
6505,Del Naviglio,pharmacy,4006643.782842212,1171848.6848437262,10
6506,Porpora,pharmacy,4010126.586985388,1181654.2843089618,10
6507,Raimondi,pharmacy,4009663.730640021,1175860.3383232374,10
6508,Superpolo,supermarket,4009703.4679736146,1175877.5640408664,50
6509,Farmacia Sant'Agostino,pharmacy,4007293.630936825,1174758.010950186,10
6510,Duca d'Aosta,pharmacy,4010347.728952328,1178642.017631095,10
6511,Conad,supermarket,4004915.3298257845,1180322.272612041,50
6512,Premiata Farmacia Corsico,pharmacy,4005851.999348391,1178344.783902813,10
6513,Esselunga,supermarket,4012498.023873282,1194075.7826644308,50
6514,Pharmacy,pharmacy,4004920.8341676234,1175312.6586990391,10
6515,Pam,supermarket,4005416.0605361434,1175198.3234696512,50
6516,farmacia,pharmacy,4011099.5532973344,1189932.863393645,10
6517,Carrefour Market,supermarket,4004477.9155806294,1175162.0436641825,50
6518,Cuccia Lorenzo,pharmacy,4010697.730604736,1190203.241179132,10
6519,Farmacia Canossa,pharmacy,4010756.7128651645,1172866.3160429574,10
6520,Sma Auchan,supermarket,4010963.1862054667,1172903.3432385996,50
6521,Farmacia Farinatti,pharmacy,4010380.8623879207,1173750.0006998114,10
6522,Farmacia Castelvetro,pharmacy,4010671.799241533,1173329.497879544,10
6523,Farmacia,pharmacy,4014260.136781281,1169565.4927113245,10
6524,Farmacia,pharmacy,4014521.443395194,1169243.7473316842,10
6525,Farmacia Carletti,pharmacy,4012481.1532267504,1172126.3490900383,10
6526,Farmacia,pharmacy,4012793.307015924,1171911.1618038605,10
6527,Coop,supermarket,4010515.6164085576,1172758.4971708986,50
6528,Lidl,supermarket,4014732.197692124,1168909.0961133132,50
6529,Zucca,pharmacy,4009889.021866502,1190140.1097312502,10
6530,Sigma,supermarket,4009738.7633582046,1190785.3849982973,50
6531,Dell'Orso,pharmacy,4008484.1435479918,1176193.2857171225,10
6532,Natura Sì,supermarket,4006321.2063445495,1175908.842326178,50
6533,Carrefour Express,supermarket,4006370.921350359,1175624.3054772324,50
6534,Farmacia Bligny,pharmacy,4006150.415984855,1176575.5372140135,10
6535,Pharmacy,pharmacy,4005822.205478164,1174883.700326981,10
6536,myAuchan,supermarket,4006039.5279164184,1174980.206482743,50
6537,Farmacia Ticinese,pharmacy,4006371.450331378,1175039.85692473,10
6538,Carrefour Express,supermarket,4006670.064559567,1174009.598754235,50
6539,Farmacia Beato Angelico,pharmacy,4008193.5613865983,1181250.6248990558,10
6540,Bornino,pharmacy,4009749.5807515695,1179033.6564449165,10
6541,Lidl,supermarket,4013547.3015349763,1167300.1615297345,50
6542,Farmacia Lloyds,pharmacy,4008141.9883012287,1182227.8712564649,10
6543,Farmacia Santa Maria Nascente,pharmacy,4011378.8672654075,1170030.9767088222,10
6544,Pharmacy,pharmacy,4011793.23932617,1167593.8086226506,10
6545,Farmacia Madonnina,pharmacy,4012398.472092921,1166784.4594054194,10
6546,Farmacia Gallaratese,pharmacy,4012813.023351095,1166511.3703098772,10
6547,Farmacia Comunale,pharmacy,4012038.462287514,1168075.8955457937,10
6548,Farmacia Bonola,pharmacy,4012823.7556975675,1167228.8245047785,10
6549,Pharmacy,pharmacy,4008893.757656015,1170194.766220601,10
6550,Farmacia Modiano,pharmacy,4010712.0659530484,1170768.7027720178,10
6551,Pharmacy,pharmacy,4011190.177002538,1170627.8869439329,10
6552,Pharmacy,pharmacy,4009750.5603669537,1167646.681237851,10
6553,Clothes,clothes,4010459.689205868,1190067.9233686707,30
6554,easyChic,clothes,4010576.4377415734,1190041.1599426288,30
6555,Farmacia Carlo Alberto,pharmacy,4007650.155326828,1176195.1241716375,10
6556,CONAD,supermarket,4012963.79209344,1194355.6042130173,50
6557,LIDL,supermarket,4011162.225870374,1193976.0566075982,50
6558,Pharmacy,pharmacy,4012496.473221223,1169700.6875711652,10
6559,Esselunga,supermarket,4009598.8426682493,1171448.6822240143,50
6560,Farmacia Centro Milano,pharmacy,4008134.4892884996,1176135.9590660313,10
6561,Essere benessere,pharmacy,4009478.5917345667,1172759.2034436495,10
6562,Farmacia Tommaseo,pharmacy,4008875.472204473,1173396.4337519975,10
6563,Carrefour Market,supermarket,4009082.8134927526,1173678.4187087999,50
6564,Farmacia Merlini,pharmacy,4012313.6065951684,1170493.6440682171,10
6565,Lidl,supermarket,4012718.8893358293,1170175.5783859768,50
6566,Farmacia Laghi,pharmacy,4013398.0539656775,1168702.2162194531,10
6567,Società Cooperativa Farmaceutica,pharmacy,4009606.4794368814,1174268.693380876,10
6568,Farmacia Sempione,pharmacy,4009649.8622629973,1174126.62580258,10
6569,Carrefour Express,supermarket,4009706.8120909347,1174614.6236677351,50
6570,Auchan,supermarket,4010072.0136162243,1174334.2305223357,50
6571,Pharmacy,pharmacy,4009823.8655322893,1174778.7540064533,10
6572,Nanan,clothes,4008537.967269863,1174335.7206719862,30
6573,Penny Market,supermarket,4013312.6116405334,1170211.1252974998,50
6574,Dott. Grilli,pharmacy,4009387.415061122,1170605.877966708,10
6575,Farmacia Comunale N. 80,pharmacy,4009867.8308718773,1170679.2807008252,10
6576,Essere e Benessere,pharmacy,4007929.010303543,1176366.3964765612,10
6577,Farmacia Montagna,pharmacy,4005383.7552160514,1175283.471357046,10
6578,Farmacia Lessona,pharmacy,4015238.4778782595,1170177.641976741,10
6579,Farmacia Oggiaro,pharmacy,4014868.175366154,1170953.1071051443,10
6580,Punto SMA,supermarket,4008719.929456565,1175790.7491824746,50
6581,Carrefour Market,supermarket,4008600.211813543,1169883.2340429695,50
6582,Punto Simply,supermarket,4006312.135255105,1173726.8699971838,50
6583,Pharmacy,pharmacy,4009961.7282807184,1179754.4107954474,10
6584,Pam,supermarket,4009931.657119827,1179721.9278858325,50
6585,Farmacia Comunale,pharmacy,4008031.875875836,1163797.8673447878,10
6586,Ipercoop,supermarket,4007282.7411033735,1164396.5209331214,50
